APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,APMC/Commodity,deseasonalise_price,seasonality_type
Akluj,Garlic,2015,February,56,3050,4250,3630,01-02-2015,Solapur,Maharashtra,"Akluj,Garlic",4034.73612,multiplicative
Akluj,Garlic,2016,February,102,7653,11400,11400,01-02-2016,Solapur,Maharashtra,"Akluj,Garlic",4538.684196,multiplicative
Akluj,Garlic,2015,January,79,2159,3118,2582,01-01-2015,Solapur,Maharashtra,"Akluj,Garlic",4451.065225,multiplicative
Akluj,Garlic,2016,January,64,9688,12500,12500,01-01-2016,Solapur,Maharashtra,"Akluj,Garlic",4982.612081,multiplicative
Akluj,Garlic,2015,July,50,3615,5115,5115,01-07-2015,Solapur,Maharashtra,"Akluj,Garlic",5795.754243,multiplicative
Akluj,Garlic,2016,July,114,6270,9600,9600,01-07-2016,Solapur,Maharashtra,"Akluj,Garlic",6550.086785,multiplicative
Akluj,Garlic,2015,June,72,3526,4816,4474,01-06-2015,Solapur,Maharashtra,"Akluj,Garlic",7057.964795,multiplicative
Akluj,Garlic,2016,June,111,5595,7714,7714,01-06-2016,Solapur,Maharashtra,"Akluj,Garlic",7359.433403,multiplicative
Akluj,Garlic,2015,March,100,2647,3833,3330,01-03-2015,Solapur,Maharashtra,"Akluj,Garlic",7596.12187,multiplicative
Akluj,Garlic,2016,March,114,5456,7469,7469,01-03-2016,Solapur,Maharashtra,"Akluj,Garlic",7846.030774,multiplicative
Akluj,Garlic,2015,May,47,2923,3923,3415,01-05-2015,Solapur,Maharashtra,"Akluj,Garlic",8175.475532,multiplicative
Akluj,Garlic,2016,May,106,4447,6035,6035,01-05-2016,Solapur,Maharashtra,"Akluj,Garlic",8588.336982,multiplicative
Akluj,Garlic,2014,November,126,3157,4336,3800,01-11-2014,Solapur,Maharashtra,"Akluj,Garlic",9049.682907,multiplicative
Akluj,Garlic,2015,November,44,4308,7115,7115,01-11-2015,Solapur,Maharashtra,"Akluj,Garlic",8646.915489,multiplicative
Akluj,Garlic,2014,October,45,3750,6000,4950,01-10-2014,Solapur,Maharashtra,"Akluj,Garlic",7865.938105,multiplicative
Akluj,Garlic,2015,October,69,3813,6438,6438,01-10-2015,Solapur,Maharashtra,"Akluj,Garlic",8590.940901,multiplicative
Akluj,Garlic,2016,October,59,7711,11111,9639,01-10-2016,Solapur,Maharashtra,"Akluj,Garlic",10877.66192,multiplicative
Akluj,Garlic,2014,September,15,2925,4125,3425,01-09-2014,Solapur,Maharashtra,"Akluj,Garlic",12537.81566,multiplicative
Akluj,Garlic,2015,September,57,3781,6156,6156,01-09-2015,Solapur,Maharashtra,"Akluj,Garlic",11629.13205,multiplicative
Akluj,Garlic,2016,September,89,8324,11571,10143,01-09-2016,Solapur,Maharashtra,"Akluj,Garlic",11018.57387,multiplicative
Akluj,Ladies Finger,2015,April,80,1432,2111,1792,01-04-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2721.402778,Additive
Akluj,Ladies Finger,2016,April,31,1971,3471,3471,01-04-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",899.5694444,Additive
Akluj,Ladies Finger,2015,August,127,989,1572,1572,01-08-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2389.152778,Additive
Akluj,Ladies Finger,2016,August,201,1012,1692,1692,01-08-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2260.777778,Additive
Akluj,Ladies Finger,2014,December,79,2211,3483,2883,01-12-2014,Solapur,Maharashtra,"Akluj,Ladies Finger",2721.736111,Additive
Akluj,Ladies Finger,2015,December,86,1747,3289,3289,01-12-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",3240.694444,Additive
Akluj,Ladies Finger,2015,February,38,2450,3600,3090,01-02-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2277.340278,Additive
Akluj,Ladies Finger,2016,February,65,1587,2713,2713,01-02-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",1629.673611,Additive
Akluj,Ladies Finger,2015,January,66,2389,3753,3105,01-01-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2233.569444,Additive
Akluj,Ladies Finger,2016,January,65,1883,3206,3178,01-01-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2255.611111,Additive
Akluj,Ladies Finger,2015,July,88,1267,2000,2000,01-07-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2275.569444,Additive
Akluj,Ladies Finger,2016,July,106,2045,3535,3535,01-07-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2262.902778,Additive
Akluj,Ladies Finger,2015,June,118,1868,2868,2637,01-06-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2264.402778,Additive
Akluj,Ladies Finger,2016,June,79,2468,4173,4173,01-06-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2351.569444,Additive
Akluj,Ladies Finger,2015,March,60,2075,2938,2550,01-03-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2512.152778,Additive
Akluj,Ladies Finger,2016,March,56,1694,2963,2963,01-03-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2666.777778,Additive
Akluj,Ladies Finger,2015,May,59,1392,1892,1646,01-05-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",2794.736111,Additive
Akluj,Ladies Finger,2016,May,52,2100,3821,3821,01-05-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",2863.694444,Additive
Akluj,Ladies Finger,2014,November,93,2153,2912,2544,01-11-2014,Solapur,Maharashtra,"Akluj,Ladies Finger",2690.340278,Additive
Akluj,Ladies Finger,2015,November,69,1467,2667,2667,01-11-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",3308.673611,Additive
Akluj,Ladies Finger,2014,October,56,942,1400,1192,01-10-2014,Solapur,Maharashtra,"Akluj,Ladies Finger",4408.569444,Additive
Akluj,Ladies Finger,2015,October,69,1375,2644,2644,01-10-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",3791.611111,Additive
Akluj,Ladies Finger,2016,October,4586,1158,2011,1605,01-10-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",3810.569444,Additive
Akluj,Ladies Finger,2014,September,72,1700,2536,2157,01-09-2014,Solapur,Maharashtra,"Akluj,Ladies Finger",2382.902778,Additive
Akluj,Ladies Finger,2015,September,145,1065,1700,1700,01-09-2015,Solapur,Maharashtra,"Akluj,Ladies Finger",1604.402778,Additive
Akluj,Ladies Finger,2016,September,116,715,1265,1040,01-09-2016,Solapur,Maharashtra,"Akluj,Ladies Finger",1312.569444,Additive
Akluj,Maize,2015,April,215,1328,1340,1337,01-04-2015,Solapur,Maharashtra,"Akluj,Maize",1317.904728,multiplicative
Akluj,Maize,2016,April,38,1458,1458,1458,01-04-2016,Solapur,Maharashtra,"Akluj,Maize",1258.068935,multiplicative
Akluj,Maize,2015,August,50,1487,1487,1487,01-08-2015,Solapur,Maharashtra,"Akluj,Maize",1190.123812,multiplicative
Akluj,Maize,2016,August,73,1700,1700,1700,01-08-2016,Solapur,Maharashtra,"Akluj,Maize",1150.089332,multiplicative
Akluj,Maize,2014,December,705,1179,1187,1186,01-12-2014,Solapur,Maharashtra,"Akluj,Maize",1237.7238,multiplicative
Akluj,Maize,2015,December,53,1520,1540,1540,01-12-2015,Solapur,Maharashtra,"Akluj,Maize",1298.056704,multiplicative
Akluj,Maize,2015,February,261,1234,1235,1235,01-02-2015,Solapur,Maharashtra,"Akluj,Maize",1319.475248,multiplicative
Akluj,Maize,2016,February,201,1460,1472,1472,01-02-2016,Solapur,Maharashtra,"Akluj,Maize",1333.183973,multiplicative
Akluj,Maize,2015,January,532,1221,1243,1239,01-01-2015,Solapur,Maharashtra,"Akluj,Maize",1353.181104,multiplicative
Akluj,Maize,2016,January,86,1518,1525,1525,01-01-2016,Solapur,Maharashtra,"Akluj,Maize",1380.011636,multiplicative
Akluj,Maize,2015,July,66,1413,1417,1417,01-07-2015,Solapur,Maharashtra,"Akluj,Maize",1406.842168,multiplicative
Akluj,Maize,2016,July,150,1725,1770,1770,01-07-2016,Solapur,Maharashtra,"Akluj,Maize",1428.767743,multiplicative
Akluj,Maize,2015,June,281,1302,1316,1314,01-06-2015,Solapur,Maharashtra,"Akluj,Maize",1444.572603,multiplicative
Akluj,Maize,2016,June,73,1678,1678,1678,01-06-2016,Solapur,Maharashtra,"Akluj,Maize",1455.514429,multiplicative
Akluj,Maize,2015,March,182,1289,1293,1293,01-03-2015,Solapur,Maharashtra,"Akluj,Maize",1469.348922,multiplicative
Akluj,Maize,2016,March,141,1420,1433,1433,01-03-2016,Solapur,Maharashtra,"Akluj,Maize",1493.370633,multiplicative
Akluj,Maize,2015,May,311,1307,1310,1310,01-05-2015,Solapur,Maharashtra,"Akluj,Maize",1523.429213,multiplicative
Akluj,Maize,2016,May,445,1518,1519,1519,01-05-2016,Solapur,Maharashtra,"Akluj,Maize",1547.157465,multiplicative
Akluj,Maize,2014,November,421,1205,1220,1219,01-11-2014,Solapur,Maharashtra,"Akluj,Maize",1462.341865,multiplicative
Akluj,Maize,2015,November,16,1505,1505,1505,01-11-2015,Solapur,Maharashtra,"Akluj,Maize",1453.838619,multiplicative
Akluj,Maize,2014,October,101,1197,1217,1217,01-10-2014,Solapur,Maharashtra,"Akluj,Maize",1569.070303,multiplicative
Akluj,Maize,2015,October,104,1398,1408,1408,01-10-2015,Solapur,Maharashtra,"Akluj,Maize",1762.297964,multiplicative
Akluj,Maize,2014,September,85,1360,1445,1415,01-09-2014,Solapur,Maharashtra,"Akluj,Maize",1757.31167,multiplicative
Akluj,Maize,2015,September,71,1551,1551,1551,01-09-2015,Solapur,Maharashtra,"Akluj,Maize",1633.426471,multiplicative
Akluj,Onion,2015,April,720,789,1321,1055,01-04-2015,Solapur,Maharashtra,"Akluj,Onion",-264.0277778,Additive
Akluj,Onion,2016,April,595,344,833,833,01-04-2016,Solapur,Maharashtra,"Akluj,Onion",476.1805556,Additive
Akluj,Onion,2015,August,630,2200,4553,4553,01-08-2015,Solapur,Maharashtra,"Akluj,Onion",410.0138889,Additive
Akluj,Onion,2016,August,716,324,820,820,01-08-2016,Solapur,Maharashtra,"Akluj,Onion",1416.513889,Additive
Akluj,Onion,2014,December,720,656,1513,1050,01-12-2014,Solapur,Maharashtra,"Akluj,Onion",1642.055556,Additive
Akluj,Onion,2015,December,981,900,2353,2353,01-12-2015,Solapur,Maharashtra,"Akluj,Onion",2033.638889,Additive
Akluj,Onion,2015,February,560,880,1800,1395,01-02-2015,Solapur,Maharashtra,"Akluj,Onion",2056.284722,Additive
Akluj,Onion,2016,February,928,675,1738,1738,01-02-2016,Solapur,Maharashtra,"Akluj,Onion",2117.451389,Additive
Akluj,Onion,2015,January,997,753,1589,1174,01-01-2015,Solapur,Maharashtra,"Akluj,Onion",2465.222222,Additive
Akluj,Onion,2016,January,918,918,2135,2135,01-01-2016,Solapur,Maharashtra,"Akluj,Onion",2617.555556,Additive
Akluj,Onion,2015,July,475,1443,2686,2686,01-07-2015,Solapur,Maharashtra,"Akluj,Onion",2711.888889,Additive
Akluj,Onion,2016,July,591,395,985,985,01-07-2016,Solapur,Maharashtra,"Akluj,Onion",2766.222222,Additive
Akluj,Onion,2015,June,742,1247,2080,1934,01-06-2015,Solapur,Maharashtra,"Akluj,Onion",2779.972222,Additive
Akluj,Onion,2016,June,909,386,840,840,01-06-2016,Solapur,Maharashtra,"Akluj,Onion",2770.180556,Additive
Akluj,Onion,2015,March,768,919,1606,1313,01-03-2015,Solapur,Maharashtra,"Akluj,Onion",2763.013889,Additive
Akluj,Onion,2016,March,959,593,1300,1300,01-03-2016,Solapur,Maharashtra,"Akluj,Onion",2719.513889,Additive
Akluj,Onion,2015,May,443,862,1369,1131,01-05-2015,Solapur,Maharashtra,"Akluj,Onion",2603.055556,Additive
Akluj,Onion,2016,May,989,500,1181,1181,01-05-2016,Solapur,Maharashtra,"Akluj,Onion",2376.638889,Additive
Akluj,Onion,2014,November,1090,747,1559,1068,01-11-2014,Solapur,Maharashtra,"Akluj,Onion",2043.284722,Additive
Akluj,Onion,2015,November,570,1336,3421,3421,01-11-2015,Solapur,Maharashtra,"Akluj,Onion",1895.451389,Additive
Akluj,Onion,2014,October,717,985,1769,1469,01-10-2014,Solapur,Maharashtra,"Akluj,Onion",2515.222222,Additive
Akluj,Onion,2015,October,644,1363,3763,3763,01-10-2015,Solapur,Maharashtra,"Akluj,Onion",1523.555556,Additive
Akluj,Onion,2016,October,1912,258,674,442,01-10-2016,Solapur,Maharashtra,"Akluj,Onion",1010.888889,Additive
Akluj,Onion,2014,September,2521,1200,1936,1621,01-09-2014,Solapur,Maharashtra,"Akluj,Onion",-966.7777778,Additive
Akluj,Onion,2015,September,760,2082,4688,4665,01-09-2015,Solapur,Maharashtra,"Akluj,Onion",-1317.027778,Additive
Akluj,Onion,2016,September,630,295,753,568,01-09-2016,Solapur,Maharashtra,"Akluj,Onion",-550.8194444,Additive
Akluj,Potato,2015,April,696,672,989,833,01-04-2015,Solapur,Maharashtra,"Akluj,Potato",1959.785216,multiplicative
Akluj,Potato,2016,April,553,1133,1478,1478,01-04-2016,Solapur,Maharashtra,"Akluj,Potato",1281.709255,multiplicative
Akluj,Potato,2015,August,745,844,1050,1050,01-08-2015,Solapur,Maharashtra,"Akluj,Potato",1189.513463,multiplicative
Akluj,Potato,2016,August,801,1668,1992,1992,01-08-2016,Solapur,Maharashtra,"Akluj,Potato",941.3983321,multiplicative
Akluj,Potato,2014,December,553,1779,2679,2171,01-12-2014,Solapur,Maharashtra,"Akluj,Potato",910.5158894,multiplicative
Akluj,Potato,2015,December,725,984,1463,1463,01-12-2015,Solapur,Maharashtra,"Akluj,Potato",863.4642482,multiplicative
Akluj,Potato,2015,February,605,840,1430,1170,01-02-2015,Solapur,Maharashtra,"Akluj,Potato",950.554506,multiplicative
Akluj,Potato,2016,February,875,994,1306,1306,01-02-2016,Solapur,Maharashtra,"Akluj,Potato",966.4577126,multiplicative
Akluj,Potato,2015,January,685,1017,1636,1362,01-01-2015,Solapur,Maharashtra,"Akluj,Potato",1067.512082,multiplicative
Akluj,Potato,2016,January,777,989,1289,1289,01-01-2016,Solapur,Maharashtra,"Akluj,Potato",1190.391369,multiplicative
Akluj,Potato,2015,July,444,813,1027,1027,01-07-2015,Solapur,Maharashtra,"Akluj,Potato",1154.267442,multiplicative
Akluj,Potato,2016,July,805,1610,2005,2005,01-07-2016,Solapur,Maharashtra,"Akluj,Potato",1286.637806,multiplicative
Akluj,Potato,2015,June,635,905,1095,1053,01-06-2015,Solapur,Maharashtra,"Akluj,Potato",1320.665947,multiplicative
Akluj,Potato,2016,June,838,1405,1771,1771,01-06-2016,Solapur,Maharashtra,"Akluj,Potato",1213.01265,multiplicative
Akluj,Potato,2015,March,865,594,994,828,01-03-2015,Solapur,Maharashtra,"Akluj,Potato",1327.781694,multiplicative
Akluj,Potato,2016,March,751,1038,1331,1331,01-03-2016,Solapur,Maharashtra,"Akluj,Potato",1513.286449,multiplicative
Akluj,Potato,2015,May,510,762,1000,908,01-05-2015,Solapur,Maharashtra,"Akluj,Potato",1615.537196,multiplicative
Akluj,Potato,2016,May,825,1361,1728,1722,01-05-2016,Solapur,Maharashtra,"Akluj,Potato",1637.539026,multiplicative
Akluj,Potato,2015,November,580,967,1353,1353,01-11-2015,Solapur,Maharashtra,"Akluj,Potato",1598.700883,multiplicative
Akluj,Potato,2015,October,570,863,1056,1056,01-10-2015,Solapur,Maharashtra,"Akluj,Potato",1886.804006,multiplicative
Akluj,Potato,2016,October,698,1121,1695,1468,01-10-2016,Solapur,Maharashtra,"Akluj,Potato",2025.222921,multiplicative
Akluj,Potato,2015,September,630,818,1047,1047,01-09-2015,Solapur,Maharashtra,"Akluj,Potato",1938.507435,multiplicative
Akluj,Potato,2016,September,575,1424,1910,1705,01-09-2016,Solapur,Maharashtra,"Akluj,Potato",1604.606633,multiplicative
Akluj,Shevga,2015,April,83,1235,2006,1659,01-04-2015,Solapur,Maharashtra,"Akluj,Shevga",4039.09375,Additive
Akluj,Shevga,2016,April,323,544,1089,1089,01-04-2016,Solapur,Maharashtra,"Akluj,Shevga",2560.84375,Additive
Akluj,Shevga,2015,August,196,1676,2529,2529,01-08-2015,Solapur,Maharashtra,"Akluj,Shevga",2219.84375,Additive
Akluj,Shevga,2016,August,305,1740,3152,3152,01-08-2016,Solapur,Maharashtra,"Akluj,Shevga",3043.010417,Additive
Akluj,Shevga,2014,December,47,3300,4900,4067,01-12-2014,Solapur,Maharashtra,"Akluj,Shevga",4059.760417,Additive
Akluj,Shevga,2015,December,174,2333,4211,4211,01-12-2015,Solapur,Maharashtra,"Akluj,Shevga",5438.052083,Additive
Akluj,Shevga,2015,February,32,4111,5833,4944,01-02-2015,Solapur,Maharashtra,"Akluj,Shevga",3941.760417,Additive
Akluj,Shevga,2016,February,474,1343,2593,2593,01-02-2016,Solapur,Maharashtra,"Akluj,Shevga",3617.677083,Additive
Akluj,Shevga,2015,January,52,4000,5667,4933,01-01-2015,Solapur,Maharashtra,"Akluj,Shevga",3619.510417,Additive
Akluj,Shevga,2016,January,181,2000,3982,3982,01-01-2016,Solapur,Maharashtra,"Akluj,Shevga",3667.760417,Additive
Akluj,Shevga,2015,July,55,3833,5425,5425,01-07-2015,Solapur,Maharashtra,"Akluj,Shevga",3634.135417,Additive
Akluj,Shevga,2016,July,306,2700,4281,4281,01-07-2016,Solapur,Maharashtra,"Akluj,Shevga",3496.552083,Additive
Akluj,Shevga,2015,June,70,3667,5133,4767,01-06-2015,Solapur,Maharashtra,"Akluj,Shevga",3348.09375,Additive
Akluj,Shevga,2016,June,356,2410,4033,4033,01-06-2016,Solapur,Maharashtra,"Akluj,Shevga",3273.84375,Additive
Akluj,Shevga,2015,March,54,2175,3175,2725,01-03-2015,Solapur,Maharashtra,"Akluj,Shevga",3233.84375,Additive
Akluj,Shevga,2016,March,393,753,1513,1513,01-03-2016,Solapur,Maharashtra,"Akluj,Shevga",3187.010417,Additive
Akluj,Shevga,2015,May,554,1992,2977,2423,01-05-2015,Solapur,Maharashtra,"Akluj,Shevga",3108.760417,Additive
Akluj,Shevga,2016,May,364,1111,2033,2033,01-05-2016,Solapur,Maharashtra,"Akluj,Shevga",3087.052083,Additive
Akluj,Shevga,2014,November,56,3593,4886,4200,01-11-2014,Solapur,Maharashtra,"Akluj,Shevga",2729.760417,Additive
Akluj,Shevga,2015,November,90,3357,5214,5214,01-11-2015,Solapur,Maharashtra,"Akluj,Shevga",3047.677083,Additive
Akluj,Shevga,2014,October,42,2385,3246,2800,01-10-2014,Solapur,Maharashtra,"Akluj,Shevga",3229.510417,Additive
Akluj,Shevga,2015,October,181,1988,3513,3513,01-10-2015,Solapur,Maharashtra,"Akluj,Shevga",2933.760417,Additive
Akluj,Shevga,2016,October,268,2237,3711,3058,01-10-2016,Solapur,Maharashtra,"Akluj,Shevga",2490.135417,Additive
Akluj,Shevga,2014,September,61,2308,3323,2866,01-09-2014,Solapur,Maharashtra,"Akluj,Shevga",4119.552083,Additive
Akluj,Shevga,2015,September,218,1250,2175,2175,01-09-2015,Solapur,Maharashtra,"Akluj,Shevga",3633.09375,Additive
Akluj,Shevga,2016,September,210,1590,3065,2460,01-09-2016,Solapur,Maharashtra,"Akluj,Shevga",2818.84375,Additive
Akluj,Tomato,2015,April,168,555,1042,818,01-04-2015,Solapur,Maharashtra,"Akluj,Tomato",2164.421638,multiplicative
Akluj,Tomato,2016,April,116,1225,2525,2525,01-04-2016,Solapur,Maharashtra,"Akluj,Tomato",1998.876571,multiplicative
Akluj,Tomato,2015,August,247,724,1100,1100,01-08-2015,Solapur,Maharashtra,"Akluj,Tomato",610.5034338,multiplicative
Akluj,Tomato,2016,August,376,824,1380,1380,01-08-2016,Solapur,Maharashtra,"Akluj,Tomato",1010.727568,multiplicative
Akluj,Tomato,2014,December,156,939,1539,1222,01-12-2014,Solapur,Maharashtra,"Akluj,Tomato",1326.777867,multiplicative
Akluj,Tomato,2015,December,225,1235,2241,2241,01-12-2015,Solapur,Maharashtra,"Akluj,Tomato",1833.195061,multiplicative
Akluj,Tomato,2015,February,55,867,1422,1144,01-02-2015,Solapur,Maharashtra,"Akluj,Tomato",1119.950065,multiplicative
Akluj,Tomato,2016,February,195,806,1363,1363,01-02-2016,Solapur,Maharashtra,"Akluj,Tomato",856.8473854,multiplicative
Akluj,Tomato,2015,January,106,958,1633,1339,01-01-2015,Solapur,Maharashtra,"Akluj,Tomato",1173.447713,multiplicative
Akluj,Tomato,2016,January,181,1280,2097,2097,01-01-2016,Solapur,Maharashtra,"Akluj,Tomato",1287.484373,multiplicative
Akluj,Tomato,2015,July,141,1108,1823,1823,01-07-2015,Solapur,Maharashtra,"Akluj,Tomato",1356.481018,multiplicative
Akluj,Tomato,2016,July,258,2575,4280,4280,01-07-2016,Solapur,Maharashtra,"Akluj,Tomato",1394.415582,multiplicative
Akluj,Tomato,2015,June,155,1063,1679,1537,01-06-2015,Solapur,Maharashtra,"Akluj,Tomato",1430.719388,multiplicative
Akluj,Tomato,2016,June,223,3000,4857,4857,01-06-2016,Solapur,Maharashtra,"Akluj,Tomato",1524.798662,multiplicative
Akluj,Tomato,2015,March,117,573,907,713,01-03-2015,Solapur,Maharashtra,"Akluj,Tomato",1657.860845,multiplicative
Akluj,Tomato,2016,March,218,864,1429,1429,01-03-2016,Solapur,Maharashtra,"Akluj,Tomato",1853.551947,multiplicative
Akluj,Tomato,2015,May,98,700,1062,869,01-05-2015,Solapur,Maharashtra,"Akluj,Tomato",2077.858989,multiplicative
Akluj,Tomato,2016,May,256,1311,2589,2589,01-05-2016,Solapur,Maharashtra,"Akluj,Tomato",2184.130129,multiplicative
Akluj,Tomato,2014,November,192,835,1344,1118,01-11-2014,Solapur,Maharashtra,"Akluj,Tomato",2244.612402,multiplicative
Akluj,Tomato,2015,November,157,1679,3036,3036,01-11-2015,Solapur,Maharashtra,"Akluj,Tomato",2644.913995,multiplicative
Akluj,Tomato,2014,October,148,1338,2069,1754,01-10-2014,Solapur,Maharashtra,"Akluj,Tomato",3496.036973,multiplicative
Akluj,Tomato,2015,October,196,881,1338,1338,01-10-2015,Solapur,Maharashtra,"Akluj,Tomato",4068.517632,multiplicative
Akluj,Tomato,2016,October,197,626,1158,855,01-10-2016,Solapur,Maharashtra,"Akluj,Tomato",3184.716816,multiplicative
Akluj,Tomato,2014,September,266,1364,2157,1711,01-09-2014,Solapur,Maharashtra,"Akluj,Tomato",1749.35773,multiplicative
Akluj,Tomato,2015,September,252,775,1131,1131,01-09-2015,Solapur,Maharashtra,"Akluj,Tomato",962.6679524,multiplicative
Akluj,Tomato,2016,September,243,492,984,761,01-09-2016,Solapur,Maharashtra,"Akluj,Tomato",974.3668577,multiplicative
Akluj,Water Melon,2015,April,780,195,426,300,01-04-2015,Solapur,Maharashtra,"Akluj,Water Melon",875.7482639,Additive
Akluj,Water Melon,2016,April,302,543,1243,1243,01-04-2016,Solapur,Maharashtra,"Akluj,Water Melon",719.2482639,Additive
Akluj,Water Melon,2015,August,203,444,756,756,01-08-2015,Solapur,Maharashtra,"Akluj,Water Melon",750.4149306,Additive
Akluj,Water Melon,2016,August,1760,274,583,583,01-08-2016,Solapur,Maharashtra,"Akluj,Water Melon",815.5815972,Additive
Akluj,Water Melon,2015,December,325,341,659,659,01-12-2015,Solapur,Maharashtra,"Akluj,Water Melon",493.9149306,Additive
Akluj,Water Melon,2015,February,65,250,650,500,01-02-2015,Solapur,Maharashtra,"Akluj,Water Melon",738.7482639,Additive
Akluj,Water Melon,2016,February,487,271,543,543,01-02-2016,Solapur,Maharashtra,"Akluj,Water Melon",462.5399306,Additive
Akluj,Water Melon,2015,January,129,222,511,378,01-01-2015,Solapur,Maharashtra,"Akluj,Water Melon",191.8524306,Additive
Akluj,Water Melon,2016,January,296,336,679,679,01-01-2016,Solapur,Maharashtra,"Akluj,Water Melon",590.0815972,Additive
Akluj,Water Melon,2015,July,177,427,818,818,01-07-2015,Solapur,Maharashtra,"Akluj,Water Melon",589.7065972,Additive
Akluj,Water Melon,2016,July,460,335,675,675,01-07-2016,Solapur,Maharashtra,"Akluj,Water Melon",601.4149306,Additive
Akluj,Water Melon,2015,June,257,573,940,840,01-06-2015,Solapur,Maharashtra,"Akluj,Water Melon",615.7482639,Additive
Akluj,Water Melon,2016,June,391,527,967,967,01-06-2016,Solapur,Maharashtra,"Akluj,Water Melon",635.7482639,Additive
Akluj,Water Melon,2015,March,415,267,500,388,01-03-2015,Solapur,Maharashtra,"Akluj,Water Melon",693.2482639,Additive
Akluj,Water Melon,2016,March,563,388,825,825,01-03-2016,Solapur,Maharashtra,"Akluj,Water Melon",761.4149306,Additive
Akluj,Water Melon,2015,May,415,308,554,438,01-05-2015,Solapur,Maharashtra,"Akluj,Water Melon",795.5815972,Additive
Akluj,Water Melon,2016,May,565,606,1138,1131,01-05-2016,Solapur,Maharashtra,"Akluj,Water Melon",794.9149306,Additive
Akluj,Water Melon,2015,November,144,320,690,690,01-11-2015,Solapur,Maharashtra,"Akluj,Water Melon",781.7482639,Additive
Akluj,Water Melon,2015,October,201,333,653,653,01-10-2015,Solapur,Maharashtra,"Akluj,Water Melon",899.5399306,Additive
Akluj,Water Melon,2016,October,393,253,565,412,01-10-2016,Solapur,Maharashtra,"Akluj,Water Melon",1134.852431,Additive
